,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH
0,4371211,27477.936,True,88772413,3900.5981,23325.62,0.0,0.0,251.01631,0.70181096
1,4371211,3666.6228,True,11346853,444.55853,3184.0862,0.0,0.0,37.85255,0.12556633
2,4371211,773.4555,True,2202646,12.611633,718.18396,0.0,0.0,42.482437,0.17748705
3,4371211,339.1331,True,959548,16.9682,310.50958,0.0,0.0,11.620896,0.034418035
4,4371211,325.3667,True,836490,9.439245,306.84265,0.0,0.0,9.032478,0.05234062
5,4371211,298.01813,True,784958,2.0604022,282.885,0.0,0.0,13.016254,0.056477606
6,4371211,206.83061,True,692119,1.7444044,185.41129,0.0,0.0,19.602089,0.072833285
7,4371211,137.82588,True,453018,0.017070927,124.71304,0.0,0.0,13.0534,0.04237262
8,4371211,118.54483,True,448664,0.0129045,103.344444,0.0,0.0,15.115527,0.07195748
9,4371211,129.09142,True,444551,0.0,115.43677,0.0,0.0,13.623578,0.031073857
10,4371211,103.53132,True,440990,1.777262,85.68675,0.0,0.0,16.039114,0.028187128
11,4371211,46.312202,True,339872,0.0,28.561409,0.0,0.0,17.62525,0.12554438
12,4371211,116.11779,True,308510,0.0,110.41995,0.0,0.0,5.672196,0.025639314
13,4371211,103.66661,True,296450,0.0,97.05308,0.0,0.0,6.575802,0.037735812
14,4371211,64.92686,True,287005,0.0,53.469536,0.0,0.0,11.409267,0.048049632
15,4371211,102.726105,True,273995,0.6605913,97.20323,0.0,0.0,4.846017,0.016266521
16,4371211,90.172356,True,272610,0.007377057,83.33179,0.0,0.0,6.8131,0.020088622
17,4371211,73.79442,True,223289,0.41275164,68.01946,0.0,0.0,5.3288474,0.033358525
18,4371211,65.69016,True,211453,0.15409042,59.689617,0.0,0.0,5.8354487,0.011002859
19,4371211,37.701176,True,200474,0.0,28.671118,0.0,0.0,9.007603,0.022454713
20,4371211,64.2667,True,184140,2.6046624,58.75026,0.0,0.0,2.9005923,0.011188722
21,4371211,28.112135,True,159671,0.0,20.65726,0.0,0.0,7.435409,0.019465838
22,4371211,57.27414,True,157728,0.0009477161,53.996346,0.0,0.0,3.2577178,0.019127265
23,4371211,20.250196,True,140998,0.0,12.949274,0.0,0.0,7.269873,0.031048262
24,4371211,40.53191,True,133045,3.9068375,34.65004,0.0,0.0,1.966905,0.008128543
25,4371211,34.110107,True,131144,0.0,29.497227,0.0,0.0,4.59021,0.02266894
26,4371211,39.42948,True,124272,0.23476847,35.80376,0.0,0.0,3.3798275,0.011123885
27,4371211,40.294037,True,121613,0.17814545,37.114716,0.0,0.0,2.9898238,0.0113532
28,4371211,37.747562,True,112715,0.4766411,34.71273,0.0,0.0,2.545859,0.012331237
29,4371211,40.929794,True,110516,0.36578175,38.552063,0.0,0.0,2.0026884,0.009260662
30,4371211,30.458979,True,108123,0.0,26.96885,0.0,0.0,3.4778502,0.012279285
31,4371211,14.089504,True,101679,0.0,8.837944,0.0,0.0,5.21682,0.034739632
32,4371211,27.35071,True,95124,0.2883123,24.062809,0.0,0.0,2.9886937,0.01089576
33,4371211,27.97974,True,91429,0.0,25.306015,0.0,0.0,2.6621325,0.011592548
34,4371211,20.131096,True,87837,0.0,16.639462,0.0,0.0,3.476419,0.0152157275
35,4371211,24.48513,True,86903,0.0,21.682058,0.0,0.0,2.7960293,0.007040898
36,4371211,30.41727,True,86702,0.2954363,28.293455,0.0,0.0,1.821459,0.0069214273
37,4371211,28.83535,True,85461,2.3879788,25.538074,0.0,0.0,0.9056771,0.0036206834
38,4371211,32.121647,True,84918,0.10599125,30.428495,0.0,0.0,1.5811341,0.0060281255
39,4371211,30.33128,True,84070,0.0021852031,28.493662,0.0,0.0,1.8280116,0.007421966
40,4371211,28.499256,True,83322,0.0,26.541134,0.0,0.0,1.9390047,0.019117778
41,4371211,15.664173,True,79004,0.9317963,11.477042,0.0,0.0,3.2451866,0.0101484
42,4371211,25.546015,True,72833,2.1439083,22.860554,0.0,0.0,0.5401909,0.0013636095
43,4371211,22.586853,True,72295,0.6848322,20.194155,0.0,0.0,1.7023069,0.0055598803
44,4371211,24.532196,True,71613,0.0,22.848925,0.0,0.0,1.6725122,0.010758704
45,4371211,13.917334,True,70834,0.0,10.813728,0.0,0.0,3.0837085,0.01989609
46,4371211,22.62072,True,67924,0.0,20.913586,0.0,0.0,1.6954863,0.011647446
47,4371211,20.052433,True,66970,0.0,18.032318,0.0,0.0,2.0089445,0.011170232
48,4371211,22.145067,True,66749,1.9454391,19.479778,0.0,0.0,0.71640426,0.003446506
49,4371211,18.84441,True,66424,0.0,16.68749,0.0,0.0,2.144975,0.011943526
50,4371211,19.968493,True,64563,0.22370638,17.95092,0.0,0.0,1.7881628,0.0057016546
51,4371211,21.748003,True,63974,1.4791362,19.424164,0.0,0.0,0.8415713,0.003130177
52,4371211,17.424395,True,62276,0.34428975,15.174307,0.0,0.0,1.8991987,0.006598359
53,4371211,10.584792,True,61775,0.0,7.685235,0.0,0.0,2.888114,0.011443409
54,4371211,16.521437,True,60505,1.5702082,13.66719,0.0,0.0,1.2811419,0.0028970442
55,4371211,10.3250065,True,60271,0.0,7.4314365,0.0,0.0,2.8810046,0.012565051
56,4371211,20.44331,True,58693,0.0,19.122843,0.0,0.0,1.3130664,0.007401289
57,4371211,11.118174,True,58376,0.0,8.486065,0.0,0.0,2.617121,0.014988463
58,4371211,9.454519,True,56181,0.0,6.8626657,0.0,0.0,2.591579,0.00027532413
59,4371211,12.961209,True,54404,0.0,10.817267,0.0,0.0,2.1336715,0.010270544
60,4371211,5.6622953,True,53573,0.0,2.6522427,0.0,0.0,2.9663568,0.04369593
61,4371211,18.45249,True,53043,1.2786399,16.628338,0.0,0.0,0.5417192,0.003792273
62,4371211,20.11247,True,51811,0.31194744,19.03285,0.0,0.0,0.76453996,0.003132757
63,4371211,4.828801,True,51674,0.0,1.824112,0.0,0.0,3.0046892,0.0
64,4371211,14.7165785,True,51279,1.7256751,12.217709,0.0,0.0,0.77053857,0.0026558926
65,4371211,19.579466,True,50872,0.0,18.651142,0.0,0.0,0.92545855,0.0028668123
66,4371211,9.370471,True,50629,0.0,7.019899,0.0,0.0,2.3334377,0.017134314
67,4371211,11.005152,True,49558,0.0,8.978494,0.0,0.0,2.0107694,0.015888581
68,4371211,11.33767,True,49061,0.0,9.416827,0.0,0.0,1.9096212,0.011222296
69,4371211,17.978798,True,48102,0.7299478,16.667774,0.0,0.0,0.5782768,0.0028002046
70,4371211,15.761482,True,46525,0.0,14.612614,0.0,0.0,1.1390846,0.009783395
71,4371211,14.332423,True,46422,0.019124772,12.990731,0.0,0.0,1.3183323,0.004234949
72,4371211,11.00374,True,45440,0.5515612,8.917825,0.0,0.0,1.529696,0.0046578133
73,4371211,13.801475,True,44340,0.03954522,12.516502,0.0,0.0,1.2421732,0.0032531174
74,4371211,9.29049,True,43963,0.0,7.427392,0.0,0.0,1.8560588,0.0070394976
75,4371211,16.70883,True,42967,0.0007862565,15.953902,0.0,0.0,0.7490384,0.0051028784
76,4371211,15.8899975,True,41991,0.0,15.103021,0.0,0.0,0.78276104,0.0042159157
77,4371211,16.899399,True,40908,0.0,16.322466,0.0,0.0,0.57295257,0.003979957
78,4371211,15.281022,True,40543,0.0,14.503409,0.0,0.0,0.77448237,0.003130034
79,4371211,11.732678,True,40400,0.0,10.47196,0.0,0.0,1.2548558,0.0058620796
80,4371211,5.2351193,True,40249,0.0,3.1077652,0.0,0.0,2.1273541,0.0
81,4371211,4.998284,True,39270,0.0,2.8969407,0.0,0.0,2.101343,0.0
82,4371211,8.197111,True,39104,0.64992815,6.1093597,0.0,0.0,1.4309272,0.006895716
83,4371211,12.360492,True,39073,0.0,11.282396,0.0,0.0,1.0747385,0.0033569846
84,4371211,15.216773,True,38733,0.759897,14.235961,0.0,0.0,0.2200258,0.0008889014
85,4371211,12.605775,True,38359,0.0,11.594336,0.0,0.0,1.0069249,0.004514904
86,4371211,14.123826,True,37910,0.08113346,13.323905,0.0,0.0,0.71878767,0.0
87,4371211,3.485095,True,37462,0.0,1.3256158,0.0,0.0,2.1589816,0.0004974906
88,4371211,14.26295,True,37350,0.8462211,13.155549,0.0,0.0,0.26001418,0.0011660819
90,4371211,9.034381,True,36086,0.0,7.7059636,0.0,0.0,1.3284174,0.0
91,4371211,10.416562,True,35587,0.0,9.315207,0.0,0.0,1.0943484,0.007007093
92,4371211,2.9583092,True,35086,0.0,0.89739436,0.0,0.0,2.0607886,0.00012617584
93,4371211,5.230497,True,34814,0.0,3.4884627,0.0,0.0,1.7420343,0.0
94,4371211,13.617802,True,33780,0.0,13.096396,0.0,0.0,0.5187998,0.0026050874
95,4371211,10.381391,True,33663,0.079948254,9.354641,0.0,0.0,0.9438901,0.0029107435
96,4371211,2.7970674,True,33520,0.0,0.83318645,0.0,0.0,1.963881,0.0
97,4371211,9.92787,True,33413,0.18574344,8.786376,0.0,0.0,0.9529355,0.0028151572
98,4371211,10.39908,True,32437,0.34303606,9.335935,0.0,0.0,0.7159986,0.0041104294
99,4371211,11.322747,True,32428,0.0,10.582175,0.0,0.0,0.73660773,0.003963721
100,4371211,10.776325,True,32417,0.0,9.938074,0.0,0.0,0.83251923,0.005732501
101,4371211,3.2210667,True,32394,0.0,1.4004408,0.0,0.0,1.8206259,0.0
102,4371211,11.62781,True,32064,0.501847,10.695424,0.0,0.0,0.4284142,0.002124273
103,4371211,9.896496,True,31850,0.0,8.999728,0.0,0.0,0.8918112,0.0049566203
104,4371211,13.808479,True,31394,0.17118622,13.406819,0.0,0.0,0.2296274,0.0008464019
105,4371211,4.521581,True,30581,0.0,2.960643,0.0,0.0,1.5394444,0.02149372
106,4371211,9.825748,True,30108,0.7283746,8.699923,0.0,0.0,0.39525095,0.002200179
107,4371211,11.390493,True,29950,0.0,10.815751,0.0,0.0,0.5720366,0.0027055352
109,4371211,6.9765763,True,29843,0.0,5.808543,0.0,0.0,1.1622766,0.0057563423
110,4371211,9.783335,True,29407,0.0,9.018435,0.0,0.0,0.76335186,0.0015487969
111,4371211,6.982469,True,28600,0.59064835,5.571934,0.0,0.0,0.8175889,0.002297364
112,4371211,5.9053893,True,28455,0.08355084,4.6158934,0.0,0.0,1.2000622,0.0058830017
113,4371211,8.502147,True,27969,0.91277397,7.2059503,0.0,0.0,0.38323185,0.00019007231
114,4371211,7.114057,True,27623,0.0,6.1108766,0.0,0.0,0.9996094,0.0035711264
115,4371211,10.73588,True,27597,0.65163,9.933018,0.0,0.0,0.15079172,0.000439596
116,4371211,12.28122,True,27477,0.18081306,11.955316,0.0,0.0,0.14387865,0.0012136992
117,4371211,7.883203,True,27063,0.0,7.030516,0.0,0.0,0.848482,0.0042048907
118,4371211,9.540548,True,26652,0.6857446,8.613469,0.0,0.0,0.2405358,0.0007989638
119,4371211,10.013853,True,25770,0.44932956,9.35363,0.0,0.0,0.20939794,0.0014952923
120,4371211,6.3516965,True,25258,0.0,5.4248123,0.0,0.0,0.9241339,0.0027503022
121,4371211,9.277877,True,24109,0.0,8.855639,0.0,0.0,0.42092475,0.0013126764
122,4371211,9.104817,True,23585,0.49050352,8.46483,0.0,0.0,0.14933816,0.00014510128
123,4371211,8.61577,True,23000,0.13241753,8.089189,0.0,0.0,0.39182052,0.0023432956
124,4371211,4.97156,True,21876,0.0,4.107791,0.0,0.0,0.86040735,0.0033616659
125,4371211,8.798411,True,21275,0.50040025,8.263106,0.0,0.0,0.034685683,0.00021882416
126,4371211,8.842878,True,21251,0.37108588,8.3778715,0.0,0.0,0.09364231,0.00027880238
127,4371211,3.3171997,True,21147,0.0,2.2705343,0.0,0.0,1.0466655,0.0
128,4371211,4.7263293,True,21017,0.0,3.8782604,0.0,0.0,0.84524,0.0028288057
129,4371211,5.400002,True,20950,0.0,4.6442056,0.0,0.0,0.7521236,0.0036729632
130,4371211,8.513339,True,20702,0.086840086,8.173619,0.0,0.0,0.25207478,0.00080418494
131,4371211,5.012282,True,20701,0.0,4.213456,0.0,0.0,0.79484725,0.003978459
132,4371211,6.754563,True,20501,0.34355992,6.039085,0.0,0.0,0.3706289,0.0012891572
133,4371211,2.7079484,True,20257,0.0,1.6491834,0.0,0.0,1.058765,0.0
134,4371211,8.34732,True,20162,0.0,8.074527,0.0,0.0,0.27213097,0.0006612414
135,4371211,7.487776,True,20080,0.35111287,6.9066505,0.0,0.0,0.2290054,0.0010068729
136,4371211,6.3008127,True,19794,0.7555288,5.3793106,0.0,0.0,0.16525768,0.00071580644
137,4371211,5.697955,True,19703,0.0,5.0668654,0.0,0.0,0.6310897,0.0
138,4371211,4.4129424,True,19690,0.29979068,3.392909,0.0,0.0,0.7168233,0.0034195445
139,4371211,6.1144576,True,19210,0.80168766,5.198315,0.0,0.0,0.11424711,0.00020780042
140,4371211,8.599272,True,19158,0.038033657,8.410229,0.0,0.0,0.15056229,0.00044725378
141,4371211,6.5223217,True,18703,0.0,6.0911593,0.0,0.0,0.4288615,0.0023012722
142,4371211,7.86802,True,18601,0.3111843,7.4850273,0.0,0.0,0.0716777,0.00013041226
143,4371211,6.7274933,True,18477,0.1137571,6.26356,0.0,0.0,0.34810266,0.002073629
144,4371211,5.4417653,True,18022,0.48666358,4.6568446,0.0,0.0,0.29618564,0.002071236
145,4371211,6.7478614,True,17225,0.0,6.4536557,0.0,0.0,0.29379028,0.00041501728
146,4371211,3.6794984,True,17164,0.0,2.9434536,0.0,0.0,0.7331696,0.0028752617
147,4371211,6.1367764,True,16998,0.0,5.778714,0.0,0.0,0.356811,0.0012512039
148,4371211,5.0508375,True,16432,0.8437195,4.142676,0.0,0.0,0.06430613,0.0001359355
149,4371211,4.211467,True,16129,0.0,3.6421573,0.0,0.0,0.5678975,0.001411999
150,4371211,6.087025,True,16010,0.016571268,5.786298,0.0,0.0,0.28257966,0.0015763759
151,4371211,6.2636757,True,15997,0.19696876,5.9152193,0.0,0.0,0.1511976,0.00028996362
152,4371211,1.6287996,True,15947,0.0,0.7335883,0.0,0.0,0.8952113,0.0
153,4371211,6.0956616,True,15750,0.009093897,5.8247213,0.0,0.0,0.26062956,0.0012169374
154,4371211,6.736195,True,15707,0.009547527,6.5608377,0.0,0.0,0.1651519,0.00065786403
155,4371211,4.9479876,True,15601,0.0,4.5147786,0.0,0.0,0.4313336,0.0018753884
157,4371211,3.0278044,True,15191,0.0,2.3630543,0.0,0.0,0.66209745,0.002652592
158,4371211,2.927545,True,14723,0.0,2.2771065,0.0,0.0,0.65043855,0.0
159,4371211,5.590789,True,14702,0.0,5.324203,0.0,0.0,0.26522604,0.0013597327
160,4371211,3.9428031,True,14414,0.0,3.4566114,0.0,0.0,0.48619157,0.0
161,4371211,3.8286953,True,14218,0.0,3.3433628,0.0,0.0,0.4853325,0.0
162,4371211,1.67151,True,14125,0.0,0.94137937,0.0,0.0,0.7301307,0.0
163,4371211,5.4734898,True,14066,0.20098901,5.140174,0.0,0.0,0.13211316,0.00021379492
164,4371211,5.58391,True,13987,0.0,5.3580766,0.0,0.0,0.22545478,0.00037866348
165,4371211,4.8725796,True,13796,0.0,4.5683694,0.0,0.0,0.3035172,0.0006932204
166,4371211,5.869681,True,13753,0.0,5.710967,0.0,0.0,0.15774888,0.00096494966
167,4371211,4.8852363,True,13565,0.0,4.590109,0.0,0.0,0.2951272,0.0
168,4371211,5.6006737,True,13285,0.0,5.433407,0.0,0.0,0.1664867,0.0007801614
169,4371211,5.778851,True,13103,0.087239474,5.605808,0.0,0.0,0.08542919,0.000374444
170,4371211,6.032359,True,12877,0.0,5.957182,0.0,0.0,0.07488717,0.00029018623
171,4371211,5.3775616,True,12873,0.0,5.2261214,0.0,0.0,0.15063491,0.0008052105
172,4371211,5.3626285,True,12810,0.0,5.197304,0.0,0.0,0.16504815,0.0002766629
173,4371211,2.0490432,True,12602,0.22444059,1.3003371,0.0,0.0,0.52064747,0.0036179544
174,4371211,5.937234,True,12576,0.0,5.8732567,0.0,0.0,0.0639772,0.0
175,4371211,5.3071923,True,12531,0.0,5.1487684,0.0,0.0,0.15742518,0.0009984154
176,4371211,5.286451,True,12323,0.0,5.141185,0.0,0.0,0.14526585,0.0
177,4371211,2.427106,True,12196,0.0,1.8868033,0.0,0.0,0.5374155,0.002887052
178,4371211,4.0346613,True,12140,0.0,3.7164767,0.0,0.0,0.31677765,0.0014069331
179,4371211,1.3946657,True,12014,0.0,0.7487555,0.0,0.0,0.64591026,0.0
180,4371211,4.0585737,True,11825,0.413136,3.5769382,0.0,0.0,0.068346374,0.0001529798
181,4371211,2.3373485,True,11644,0.0,1.8286623,0.0,0.0,0.50868624,0.0
182,4371211,4.704961,True,11146,0.0,4.5633135,0.0,0.0,0.14107892,0.0005682788
183,4371211,4.1577287,True,11087,0.05418804,3.9101117,0.0,0.0,0.19328922,0.00013999228
184,4371211,4.6621923,True,10920,0.063446,4.4980946,0.0,0.0,0.09987861,0.00077299203
185,4371211,5.186548,True,10750,0.0,5.148263,0.0,0.0,0.03813515,0.00014994014
186,4371211,3.927143,True,10742,0.0,3.6997926,0.0,0.0,0.22735047,0.0
187,4371211,4.754645,True,10619,0.0276766,4.6477447,0.0,0.0,0.07907487,0.00014898326
188,4371211,3.414644,True,10503,0.0,3.1421442,0.0,0.0,0.27249968,0.0
189,4371211,3.682374,True,10441,0.0,3.4480166,0.0,0.0,0.23372269,0.00063465646
190,4371211,4.1918774,True,10299,0.0,4.037516,0.0,0.0,0.15436113,0.0
191,4371211,4.405151,True,10258,0.110610716,4.2372184,0.0,0.0,0.05720157,0.00012054786
192,4371211,2.8135571,True,10095,0.0,2.490459,0.0,0.0,0.3230982,0.0
193,4371211,4.418109,True,10067,0.12768771,4.253902,0.0,0.0,0.036390398,0.00012851403
194,4371211,3.4710972,True,10018,0.0,3.23517,0.0,0.0,0.23592724,0.0
195,4371211,4.329505,True,9978,0.0,4.220029,0.0,0.0,0.10947612,0.0
196,4371211,3.3883314,True,9790,0.042206258,3.1264715,0.0,0.0,0.21903196,0.0006216988
197,4371211,4.1071715,True,9756,0.047964074,3.9561188,0.0,0.0,0.10280698,0.00028140208
198,4371211,4.404711,True,9715,0.09965325,4.280192,0.0,0.0,0.024722045,0.00014353242
199,4371211,4.636635,True,9701,0.0,4.592637,0.0,0.0,0.04399798,0.0
200,4371211,3.2331622,True,9668,0.0,2.981877,0.0,0.0,0.25040567,0.00087935943
201,4371211,4.067792,True,9220,0.0,3.977353,0.0,0.0,0.09028141,0.00015735591
202,4371211,2.3573775,True,9186,0.0,2.0162303,0.0,0.0,0.33950594,0.0016413665
203,4371211,3.8730662,True,9059,0.0,3.767034,0.0,0.0,0.10603217,0.0
204,4371211,3.226321,True,9050,0.12438805,2.9636765,0.0,0.0,0.13738835,0.00086798595
205,4371211,3.5357718,True,8794,0.0,3.4004927,0.0,0.0,0.13499136,0.0002876786
206,4371211,2.1930468,True,8791,0.0,1.8574799,0.0,0.0,0.33556682,0.0
207,4371211,4.048366,True,8790,0.044799965,3.967747,0.0,0.0,0.0357272,9.1827984e-05
208,4371211,1.855531,True,8762,0.0,1.4818382,0.0,0.0,0.37189734,0.001795391
209,4371211,3.6338897,True,8722,0.0,3.516775,0.0,0.0,0.11668035,0.00043448797
210,4371211,4.1238985,True,8683,0.0,4.0809956,0.0,0.0,0.04290282,0.0
211,4371211,3.6549673,True,8600,0.02271731,3.536492,0.0,0.0,0.09545468,0.00030300376
212,4371211,3.9771242,True,8385,0.0,3.935896,0.0,0.0,0.041077256,0.0001511675
213,4371211,3.8221757,True,8329,0.0002788804,3.7609673,0.0,0.0,0.060651083,0.00027860992
214,4371211,3.023629,True,8295,0.0,2.8473945,0.0,0.0,0.17623459,0.0
216,4371211,0.9517296,True,8190,0.0,0.49091265,0.0,0.0,0.4571485,0.00366845
217,4371211,2.8249412,True,8153,0.0,2.6360643,0.0,0.0,0.18887666,0.0
218,4371211,3.5514247,True,8090,0.0,3.4697564,0.0,0.0,0.08148354,0.00018475634
219,4371211,3.4649298,True,8087,0.0,3.3696527,0.0,0.0,0.09527709,0.0
220,4371211,3.859909,True,8009,0.0,3.830231,0.0,0.0,0.029570673,0.000107585656
221,4371211,2.2190487,True,7899,0.0,1.956067,0.0,0.0,0.26298177,0.0
222,4371211,3.6784813,True,7850,0.0,3.6350791,0.0,0.0,0.043288168,0.00011398517
223,4371211,3.529864,True,7768,0.0,3.4707675,0.0,0.0,0.059096627,0.0
224,4371211,2.1704533,True,7737,0.0,1.9135987,0.0,0.0,0.25593805,0.0009165743
225,4371211,3.0747378,True,7710,0.0,2.9530594,0.0,0.0,0.12167821,0.0
226,4371211,3.4944932,True,7679,0.033384383,3.4202101,0.0,0.0,0.040764272,0.00013446166
227,4371211,3.3242538,True,7679,0.0,3.2392144,0.0,0.0,0.08464661,0.00039269074
228,4371211,3.6910746,True,7613,0.0,3.6654136,0.0,0.0,0.025560949,9.9993646e-05
229,4371211,3.6058671,True,7553,0.0,3.5728936,0.0,0.0,0.032973673,0.0
230,4371211,3.2713745,True,7484,0.0,3.1906793,0.0,0.0,0.08047424,0.00022090436
231,4371211,1.6891302,True,7442,0.0,1.3913405,0.0,0.0,0.2977897,0.0
232,4371211,3.5084825,True,7390,0.0,3.4788568,0.0,0.0,0.02954056,8.5085936e-05
233,4371211,2.9531689,True,7354,0.19501483,2.7402127,0.0,0.0,0.017801616,0.00013984005
234,4371211,2.8405561,True,7321,0.11657575,2.6557817,0.0,0.0,0.06806507,0.00013365186
235,4371211,3.3608696,True,7183,0.0,3.3190954,0.0,0.0,0.04152778,0.000246645
236,4371211,2.6998103,True,7180,0.0,2.562756,0.0,0.0,0.13673046,0.0003237354
237,4371211,2.1507337,True,7071,0.0,1.942922,0.0,0.0,0.20781179,0.0
239,4371211,3.0837338,True,6845,0.0,3.024851,0.0,0.0,0.058670968,0.00021186275
240,4371211,3.1722813,True,6771,0.0,3.1325383,0.0,0.0,0.03974281,0.0
241,4371211,1.5696322,True,6748,0.0,1.2967981,0.0,0.0,0.27085787,0.0019762497
244,4371211,1.8645933,True,6660,0.0,1.6441276,0.0,0.0,0.22021033,0.00025530258
245,4371211,2.5829773,True,6629,0.0,2.4661915,0.0,0.0,0.116785906,0.0
247,4371211,1.2412277,True,6599,0.0,0.9459295,0.0,0.0,0.29529822,0.0
248,4371211,2.5026107,True,6451,0.0,2.3888385,0.0,0.0,0.113772124,0.0
250,4371211,2.9563146,True,6376,0.016271539,2.90503,0.0,0.0,0.035013225,0.0
251,4371211,3.042563,True,6361,0.0,3.0157506,0.0,0.0,0.026812298,0.0
252,4371211,3.0027597,True,6356,0.0,2.9692378,0.0,0.0,0.033401147,0.00012063304
253,4371211,3.0512455,True,6336,0.0,3.0273788,0.0,0.0,0.023539241,0.00032742912
254,4371211,1.6648775,True,6312,0.0,1.4398756,0.0,0.0,0.2250019,0.0
255,4371211,1.5336382,True,6303,0.0,1.2967981,0.0,0.0,0.23684016,0.0
256,4371211,2.929386,True,6293,0.0,2.8898628,0.0,0.0,0.039523143,0.0
257,4371211,2.776648,True,6245,0.0043474664,2.7144284,0.0,0.0,0.057684127,0.00018793714
258,4371211,2.959377,True,6245,0.0,2.928792,0.0,0.0,0.030455753,0.00012933585
259,4371211,2.8840775,True,6180,0.0,2.8484056,0.0,0.0,0.035577994,9.408368e-05
260,4371211,1.2861899,True,6096,0.0,1.0313716,0.0,0.0,0.25481832,0.0
261,4371211,2.0491948,True,6087,0.0,1.8964092,0.0,0.0,0.15217192,0.0006136407
262,4371211,2.4393108,True,6049,0.0,2.3448536,0.0,0.0,0.09445722,0.0
263,4371211,2.7696116,True,5995,0.0,2.7285845,0.0,0.0,0.041027203,0.0
266,4371211,2.6769137,True,5927,0.0,2.6274695,0.0,0.0,0.049444072,0.0
267,4371211,1.4326112,True,5905,0.0,1.2088281,0.0,0.0,0.2237831,0.0
268,4371211,1.6090759,True,5892,0.0,1.4049909,0.0,0.0,0.20408492,0.0
269,4371211,2.263875,True,5829,0.0,2.1603189,0.0,0.0,0.10333289,0.0002230573
271,4371211,1.9221417,True,5792,0.0,1.7700156,0.0,0.0,0.1515002,0.0006258814
272,4371211,1.5059911,True,5747,0.0,1.3089318,0.0,0.0,0.1970593,0.0
273,4371211,2.7055655,True,5738,0.0,2.6754992,0.0,0.0,0.029978447,8.790797e-05
275,4371211,2.754366,True,5716,0.0,2.7331347,0.0,0.0,0.02114208,8.918724e-05
276,4371211,2.5158544,True,5695,0.0,2.4601245,0.0,0.0,0.055729732,0.0
277,4371211,2.2081184,True,5599,0.0,2.119873,0.0,0.0,0.08805244,0.00019289234
278,4371211,1.706568,True,5553,0.0,1.5384626,0.0,0.0,0.16725498,0.0008504526
282,4371211,2.4001284,True,5386,0.0,2.3499093,0.0,0.0,0.050218977,0.0
283,4371211,2.4174104,True,5315,0.0,2.3756936,0.0,0.0,0.041716658,0.0
284,4371211,2.3716056,True,5299,0.046439122,2.30188,0.0,0.0,0.023185253,0.00010148676
285,4371211,1.3318847,True,5287,0.0,1.1375421,0.0,0.0,0.1943426,0.0
287,4371211,2.1863809,True,5275,0.0,2.1117837,0.0,0.0,0.07459691,0.0
289,4371211,2.5529556,True,5236,0.0,2.538994,0.0,0.0,0.013961598,0.0
291,4371211,1.7868164,True,5198,0.0,1.6613171,0.0,0.0,0.12549916,0.0
292,4371211,0.59932375,True,5132,0.0,0.32154524,0.0,0.0,0.2777785,0.0
293,4371211,2.3716393,True,5129,0.0,2.33727,0.0,0.0,0.034240082,0.00012923325
294,4371211,2.16356,True,5113,0.009869112,2.0951,0.0,0.0,0.058442485,0.00014855013
295,4371211,2.2052517,True,5089,0.0,2.1476796,0.0,0.0,0.057572145,0.0
296,4371211,2.4914007,True,5067,0.0,2.4803474,0.0,0.0,0.010908386,0.0001448679
297,4371211,2.268332,True,5046,0.0,2.2265491,0.0,0.0,0.04178281,0.0
299,4371211,2.4224286,True,5014,0.0,2.4045115,0.0,0.0,0.0179172,0.0
300,4371211,2.322725,True,4969,0.0,2.2927794,0.0,0.0,0.029945513,0.0
301,4371211,2.1693194,True,4954,0.0,2.1168396,0.0,0.0,0.05247978,0.0
302,4371211,1.8562325,True,4899,0.0,1.7634431,0.0,0.0,0.092789434,0.0
303,4371211,2.219752,True,4895,0.0,2.1795309,0.0,0.0,0.040221337,0.0
305,4371211,2.328771,True,4828,0.0,2.3104746,0.0,0.0,0.018296598,0.0
311,4371211,2.0927238,True,4556,0.0,2.060721,0.0,0.0,0.032003105,0.0
312,4371211,2.0940516,True,4472,0.0,2.0677989,0.0,0.0,0.026252635,0.0
313,4371211,1.8341205,True,4468,0.0,1.7705212,0.0,0.0,0.06359934,0.0
315,4371211,2.1550484,True,4455,0.0,2.1395905,0.0,0.0,0.015457916,0.0
316,4371211,1.5996468,True,4441,0.0,1.5005445,0.0,0.0,0.09910227,0.0
317,4371211,0.3182004,True,4424,0.0,0.060668916,0.0,0.0,0.2575315,0.0
319,4371211,1.1822206,True,4376,0.0,1.030866,0.0,0.0,0.1513546,0.0
320,4371211,1.8157864,True,4342,0.0,1.7573763,0.0,0.0,0.0584101,0.0
323,4371211,1.4156346,True,4314,0.08038718,1.2578689,0.0,0.0,0.0771119,0.00026668582
324,4371211,1.239748,True,4297,0.0,1.1051854,0.0,0.0,0.13456261,0.0
325,4371211,2.0883267,True,4284,0.0,2.0758882,0.0,0.0,0.0124387285,0.0
326,4371211,1.9597977,True,4233,0.03534672,1.9141043,0.0,0.0,0.010346697,0.0
327,4371211,0.35992908,True,4216,0.0,0.11324864,0.0,0.0,0.24668044,0.0
328,4371211,1.6866359,True,4209,0.0,1.6203656,0.0,0.0,0.066270255,0.0
329,4371211,1.7341844,True,4208,0.0,1.673451,0.0,0.0,0.060733408,0.0
