,count,SubhaloMass,SubhaloFlag,SubhaloLen,SubhaloMassGas,SubhaloMassDM,None,SubhaloMassTracers,SubhaloMassStellar,SubhaloMassBH
647465,4371211,9.061159,True,28437,1.2099469,7.75551,0.0,0.0,0.09557415,0.00012803623
647477,4371211,10.771273,True,29819,1.0281919,9.677703,0.0,0.0,0.06525247,0.00012530046
647482,4371211,9.336055,True,27279,1.0903413,8.192326,0.0,0.0,0.05323995,0.00014766827
647489,4371211,10.997398,True,28837,0.7467659,10.157494,0.0,0.0,0.09268437,0.00045447075
647495,4371211,10.719786,True,29465,0.9393493,9.733822,0.0,0.0,0.046447642,0.00016661966
647505,4371211,10.487925,True,30038,0.83833754,9.451712,0.0,0.0,0.19660428,0.0012712381
647509,4371211,6.0440392,True,15727,0.4628024,5.566373,0.0,0.0,0.0147656,9.81919e-05
647527,4371211,7.90445,True,27044,1.1316751,6.519886,0.0,0.0,0.2527504,0.00013826965
647538,4371211,7.742483,True,28499,1.6982536,5.984483,0.0,0.0,0.059606843,0.00013985227
647546,4371211,9.628499,True,28515,1.1325144,8.446124,0.0,0.0,0.049729716,0.0001309172
647553,4371211,11.307524,True,30120,0.9063411,10.342533,0.0,0.0,0.05851462,0.00013495621
647557,4371211,9.480645,True,26581,0.9286067,8.523983,0.0,0.0,0.027948275,0.000107409505
647572,4371211,10.544492,True,30047,0.8508803,9.467384,0.0,0.0,0.22529966,0.00092710595
647576,4371211,10.243841,True,29310,0.9041546,9.184262,0.0,0.0,0.15464151,0.00078203646
647583,4371211,10.770523,True,28483,0.59520024,9.9603195,0.0,0.0,0.21420294,0.00080064975
647589,4371211,10.751764,True,28842,0.83362883,9.832409,0.0,0.0,0.085526414,0.00020006063
647593,4371211,11.327419,True,29930,0.77714634,10.45376,0.0,0.0,0.09629419,0.00021931062
647596,4371211,10.577795,True,28990,0.9232667,9.584172,0.0,0.0,0.07020641,0.00014988359
647604,4371211,11.089765,True,28856,0.7143861,10.236868,0.0,0.0,0.13808054,0.00042929413
647608,4371211,10.368972,True,28224,0.87685084,9.395087,0.0,0.0,0.09678331,0.00025014722
647615,4371211,10.610918,True,29094,0.92835945,9.611473,0.0,0.0,0.070921496,0.0001637724
647622,4371211,10.436606,True,29328,0.9713761,9.414804,0.0,0.0,0.050215375,0.00021048001
647630,4371211,11.429275,True,29334,0.5584653,10.697952,0.0,0.0,0.17239027,0.00046640352
647637,4371211,10.795779,True,29640,0.8935521,9.801064,0.0,0.0,0.100920156,0.00024384589
647642,4371211,9.36483,True,26733,0.96486527,8.333381,0.0,0.0,0.06643372,0.0001495762
647653,4371211,6.8240542,True,19374,0.71441096,6.0876203,0.0,0.0,0.021925338,9.781124e-05
647667,4371211,10.665689,True,29184,0.80423653,9.751012,0.0,0.0,0.10967836,0.00076301274
647672,4371211,10.553417,True,29692,0.8871321,9.481035,0.0,0.0,0.18491746,0.00033238978
647676,4371211,9.12996,True,26243,0.9570228,8.136713,0.0,0.0,0.03610191,0.00012228359
647692,4371211,3.9323065,True,12446,0.6226311,3.2816827,0.0,0.0,0.02799269,0.0
647701,4371211,8.981986,True,27544,1.0925447,7.7216363,0.0,0.0,0.16712816,0.00067740044
647707,4371211,8.686265,True,26992,1.1428133,7.4673324,0.0,0.0,0.07600343,0.0001161018
647711,4371211,9.995825,True,29113,0.8529962,8.962821,0.0,0.0,0.17978564,0.00022214703
647716,4371211,10.224125,True,26934,0.6121669,9.434522,0.0,0.0,0.17652908,0.0009068521
647721,4371211,10.120507,True,29008,0.96585363,9.002762,0.0,0.0,0.15176906,0.00012277522
647726,4371211,9.810978,True,22225,0.1157667,9.545749,0.0,0.0,0.14885145,0.00061189686
647736,4371211,10.391794,True,29453,0.9665722,9.328856,0.0,0.0,0.096221894,0.0001431779
647742,4371211,9.503769,True,24919,0.72430116,8.759074,0.0,0.0,0.020279005,0.00011367125
647753,4371211,5.2968426,True,15155,0.58603185,4.6977963,0.0,0.0,0.0128779,0.00013628548
647765,4371211,11.07129,True,29028,0.81128615,10.223723,0.0,0.0,0.036128372,0.00015216212
647773,4371211,11.095147,True,28610,0.50253785,10.363262,0.0,0.0,0.22786973,0.0014780668
647778,4371211,10.875747,True,28811,0.82671946,10.010877,0.0,0.0,0.038008217,0.00014266203
647788,4371211,10.97733,True,29669,0.86382914,10.036661,0.0,0.0,0.07662032,0.00021963204
647793,4371211,10.255057,True,28299,0.9675713,9.257066,0.0,0.0,0.030326497,9.4343166e-05
647799,4371211,9.950653,True,28749,1.0244119,8.867268,0.0,0.0,0.058757044,0.00021627628
647808,4371211,10.933793,True,29672,0.85953254,9.978014,0.0,0.0,0.09595396,0.00029248226
647817,4371211,9.038255,True,26249,1.0426829,7.9744234,0.0,0.0,0.021035442,0.000112808666
647825,4371211,10.714808,True,29670,0.9603893,9.696409,0.0,0.0,0.057520404,0.00048924197
647835,4371211,10.011895,True,28981,1.0184551,8.926926,0.0,0.0,0.06624075,0.0002735252
647846,4371211,10.788302,True,28209,0.76321477,9.974981,0.0,0.0,0.049963,0.00014366105
647855,4371211,10.362433,True,26357,0.6067801,9.663041,0.0,0.0,0.092416175,0.00019568397
647864,4371211,11.041408,True,29857,0.7370053,10.161033,0.0,0.0,0.14244637,0.0009234582
647869,4371211,9.832613,True,28189,1.0446905,8.763625,0.0,0.0,0.024183191,0.00011484489
647881,4371211,8.345821,True,28108,1.5037076,6.782279,0.0,0.0,0.05969,0.00014428621
647890,4371211,10.023814,True,29630,1.2054121,8.77222,0.0,0.0,0.046008233,0.00017390474
647895,4371211,7.54088,True,21430,0.7873855,6.7367773,0.0,0.0,0.016592724,0.00012465876
647904,4371211,10.569562,True,29571,0.8224285,9.588217,0.0,0.0,0.15829016,0.00062718
647913,4371211,10.309679,True,28964,0.90495044,9.321779,0.0,0.0,0.08239429,0.0005558871
647921,4371211,10.892602,True,29632,0.8533748,9.9694195,0.0,0.0,0.06938184,0.0004253577
647927,4371211,9.812733,True,27909,1.0116967,8.751492,0.0,0.0,0.049417164,0.00012760199
647943,4371211,6.9128013,True,19367,0.696925,6.188735,0.0,0.0,0.027020855,0.00012052053
647955,4371211,10.294729,True,28698,0.8928875,9.312678,0.0,0.0,0.08879238,0.00037108953
647970,4371211,9.913921,True,27851,0.86688304,8.917825,0.0,0.0,0.1289805,0.00023265487
647976,4371211,5.602002,True,14942,0.4308564,5.117423,0.0,0.0,0.053519707,0.00020315136
647983,4371211,9.537268,True,25794,0.8406337,8.642287,0.0,0.0,0.054211766,0.00013481983
647992,4371211,8.599491,True,24233,0.88043106,7.694841,0.0,0.0,0.024057966,0.00016161644
648007,4371211,10.533917,True,29703,0.9007403,9.514402,0.0,0.0,0.11826468,0.0005100882
648013,4371211,9.756357,True,28194,0.8582673,8.725202,0.0,0.0,0.1721467,0.0007416152
648021,4371211,10.616344,True,29595,0.95995057,9.567488,0.0,0.0,0.088772416,0.00013341209
648026,4371211,10.353546,True,29204,0.93737185,9.335429,0.0,0.0,0.08031918,0.00042591963
648037,4371211,10.425448,True,29269,1.0657219,9.325824,0.0,0.0,0.033806894,9.5882286e-05
648046,4371211,10.780205,True,29649,0.92313176,9.782863,0.0,0.0,0.07398479,0.00022572448
648049,4371211,9.474514,True,26936,0.6632251,8.556339,0.0,0.0,0.25417233,0.0007770911
648061,4371211,10.346663,True,28958,0.8358729,9.3369465,0.0,0.0,0.17369585,0.00014883584
648066,4371211,9.748798,True,27781,1.061821,8.651893,0.0,0.0,0.034980126,0.00010432554
648074,4371211,10.090855,True,28992,1.0769761,8.959282,0.0,0.0,0.054452404,0.00014419205
648092,4371211,10.466274,True,29285,0.97336596,9.409244,0.0,0.0,0.08350433,0.00016099817
648098,4371211,10.532222,True,29522,0.8772302,9.545242,0.0,0.0,0.109053925,0.00069472066
648104,4371211,9.8380785,True,29497,1.1722558,8.568978,0.0,0.0,0.09657523,0.00026920132
648111,4371211,10.922002,True,29488,0.7877123,10.027055,0.0,0.0,0.10644107,0.0007931556
648113,4371211,9.63926,True,26230,0.6155247,8.84755,0.0,0.0,0.1757096,0.00047567935
648116,4371211,10.232937,True,26533,0.70097065,9.451206,0.0,0.0,0.08065812,0.00010209159
648125,4371211,10.489653,True,29142,0.76135784,9.54221,0.0,0.0,0.1849352,0.0011507199
648127,4371211,10.611423,True,28979,0.8815545,9.642818,0.0,0.0,0.08686012,0.00018934433
648138,4371211,10.340036,True,28748,0.84270227,9.343518,0.0,0.0,0.15355408,0.00026113144
648144,4371211,10.308673,True,29211,1.0194799,9.2166195,0.0,0.0,0.07236323,0.0002107493
648153,4371211,8.127792,True,19906,0.0,7.835896,0.0,0.0,0.2911279,0.00076824374
648168,4371211,8.774048,True,24642,0.9107099,7.8485355,0.0,0.0,0.01466041,0.0001424983
648179,4371211,10.80744,True,29615,0.9775504,9.78893,0.0,0.0,0.040826358,0.0001333556
648187,4371211,11.118191,True,29390,0.688344,10.29046,0.0,0.0,0.13891493,0.0004729292
648194,4371211,9.894172,True,29484,1.1749886,8.655937,0.0,0.0,0.06300183,0.00024422238
648201,4371211,10.606755,True,28558,0.78942376,9.723205,0.0,0.0,0.09385912,0.00026720914
648210,4371211,10.294405,True,27361,0.82444113,9.396098,0.0,0.0,0.07373039,0.00013514221
648216,4371211,11.0996065,True,29144,0.72609013,10.267709,0.0,0.0,0.105520844,0.00028684307
648225,4371211,10.592399,True,27465,0.67201614,9.821792,0.0,0.0,0.098246284,0.00034426613
648229,4371211,7.923763,True,22033,0.8288793,7.0810738,0.0,0.0,0.013687382,0.00012275013
648241,4371211,10.123902,True,28774,0.9547006,9.047757,0.0,0.0,0.12123313,0.00021124067
648251,4371211,9.522184,True,26053,0.8269308,8.601336,0.0,0.0,0.09375328,0.00016459034
648259,4371211,10.48492,True,29136,0.9907942,9.453733,0.0,0.0,0.040281687,0.000110158464
648269,4371211,10.22402,True,29754,1.0609655,9.061408,0.0,0.0,0.10141602,0.00023001843
648272,4371211,9.9880495,True,27047,0.84662604,9.068992,0.0,0.0,0.0722947,0.00013675187
648284,4371211,9.699227,True,27097,0.9460449,8.720145,0.0,0.0,0.03290891,0.00012806866
648292,4371211,9.750641,True,28674,0.9921671,8.663521,0.0,0.0,0.0945337,0.000418948
648301,4371211,9.080387,True,26909,0.9948379,8.017397,0.0,0.0,0.06788089,0.0002712851
648307,4371211,10.139407,True,29149,1.076152,9.00984,0.0,0.0,0.05315451,0.00026130705
648313,4371211,11.005338,True,29539,0.7247906,10.113003,0.0,0.0,0.16664271,0.00090212235
648318,4371211,10.397128,True,29305,0.82203513,9.407221,0.0,0.0,0.16750802,0.00036444864
648324,4371211,10.8257885,True,28950,0.54594654,10.021494,0.0,0.0,0.25721544,0.001132927
648327,4371211,9.853476,True,28852,1.137059,8.660994,0.0,0.0,0.0553031,0.00012052304
648336,4371211,7.065936,True,19002,0.6036616,6.4076486,0.0,0.0,0.054445576,0.00018043153
648345,4371211,9.694054,True,26922,0.75259215,8.790421,0.0,0.0,0.15056108,0.0004804722
648351,4371211,10.299124,True,28854,1.0336521,9.234315,0.0,0.0,0.031046787,0.00011025005
648359,4371211,9.556219,True,28404,0.95267445,8.467864,0.0,0.0,0.1349034,0.0007775113
648369,4371211,10.719894,True,28315,0.7294581,9.888022,0.0,0.0,0.10185817,0.0005558892
648373,4371211,10.360437,True,27829,0.77889866,9.492157,0.0,0.0,0.08915976,0.00022182129
648380,4371211,9.520607,True,28159,1.1514868,8.330348,0.0,0.0,0.03867329,9.933453e-05
648386,4371211,10.667883,True,29290,0.92354196,9.684781,0.0,0.0,0.05929013,0.00026988788
648392,4371211,8.013033,True,22803,0.90892565,7.087646,0.0,0.0,0.016366733,9.487128e-05
648405,4371211,9.085953,True,26013,0.9901844,8.011331,0.0,0.0,0.08425023,0.0001880511
648410,4371211,9.714201,True,28956,1.162961,8.475448,0.0,0.0,0.07560266,0.00018929415
648415,4371211,9.089574,True,25990,0.9989564,8.075032,0.0,0.0,0.015493012,9.1929134e-05
648428,4371211,11.267219,True,29264,0.4946445,10.536168,0.0,0.0,0.23545684,0.00094909366
648429,4371211,9.540341,True,27983,1.0906738,8.3895,0.0,0.0,0.060034286,0.00013344229
648440,4371211,10.067972,True,28746,1.1094457,8.92642,0.0,0.0,0.031997863,0.00010854068
648448,4371211,10.368339,True,29849,1.1676164,9.151906,0.0,0.0,0.048703484,0.000112663285
648450,4371211,10.6009035,True,29364,0.91124845,9.613495,0.0,0.0,0.07588811,0.00027158431
648454,4371211,9.485787,True,26634,0.8896176,8.508816,0.0,0.0,0.08721466,0.00014019953
648463,4371211,8.614138,True,25988,1.0613245,7.508284,0.0,0.0,0.04422999,0.00029980415
648471,4371211,10.40005,True,27592,0.79098326,9.519459,0.0,0.0,0.08928974,0.0003191876
648478,4371211,8.620917,True,23781,0.80481654,7.7994947,0.0,0.0,0.01648511,0.000121436824
648491,4371211,10.395235,True,25987,0.53608733,9.734327,0.0,0.0,0.12431836,0.00050182466
648497,4371211,10.349592,True,29182,0.9029349,9.322285,0.0,0.0,0.12395707,0.00041605168
648502,4371211,9.7640085,True,27936,1.0574095,8.65341,0.0,0.0,0.05308333,0.00010644229
648515,4371211,10.165838,True,29304,1.0699441,8.998717,0.0,0.0,0.09696214,0.00021523189
648519,4371211,10.720336,True,27302,0.59667766,10.00936,0.0,0.0,0.11412988,0.00016870163
648524,4371211,9.955389,True,28538,0.90533745,8.922881,0.0,0.0,0.12689103,0.00027990623
648532,4371211,9.632767,True,26953,0.9419934,8.633692,0.0,0.0,0.056942854,0.00013773759
648537,4371211,6.8343205,True,20372,0.8271296,5.946059,0.0,0.0,0.061015435,0.000116203206
648543,4371211,8.640659,True,24625,0.8654939,7.6953464,0.0,0.0,0.07970901,0.000109995075
648549,4371211,9.904302,True,27860,0.9429981,8.874851,0.0,0.0,0.086312555,0.00013930356
648561,4371211,5.8009195,True,15902,0.5750774,5.2033706,0.0,0.0,0.022367552,0.00010370969
648572,4371211,9.661071,True,26267,0.86196345,8.780814,0.0,0.0,0.018195173,9.816058e-05
648584,4371211,10.306376,True,28889,0.7531449,9.338968,0.0,0.0,0.2128488,0.0014144107
648588,4371211,10.326849,True,28839,1.0253762,9.26566,0.0,0.0,0.035697836,0.00011470673
648594,4371211,6.6753564,True,18084,0.6365835,6.013301,0.0,0.0,0.025333812,0.00013818433
648602,4371211,11.23565,True,29600,0.78416735,10.380451,0.0,0.0,0.070521355,0.00051034166
648607,4371211,10.880288,True,29153,0.67287797,10.033122,0.0,0.0,0.17370363,0.00058501225
648611,4371211,10.466304,True,29024,0.8077882,9.506313,0.0,0.0,0.15110128,0.0011010045
648615,4371211,10.033916,True,28655,1.0265208,8.944115,0.0,0.0,0.06311274,0.00016803376
648626,4371211,10.2299595,True,28600,0.94938743,9.215103,0.0,0.0,0.065303385,0.00016566069
648635,4371211,10.99356,True,29364,0.789523,10.116542,0.0,0.0,0.087150045,0.00034508816
648643,4371211,10.210688,True,29678,0.9061507,9.103371,0.0,0.0,0.20068295,0.0004836183
648645,4371211,10.819766,True,28918,0.7944089,9.888528,0.0,0.0,0.13644975,0.0003796706
648652,4371211,10.317491,True,27962,0.8395303,9.40621,0.0,0.0,0.07160052,0.00015040593
648658,4371211,10.872734,True,29453,0.90295255,9.878416,0.0,0.0,0.09118168,0.00018390389
648664,4371211,8.713539,True,24113,0.8133866,7.8566246,0.0,0.0,0.043397125,0.00013070082
648674,4371211,10.387654,True,28574,0.7938013,9.460306,0.0,0.0,0.13327646,0.00027054152
648683,4371211,8.979652,True,27553,1.1995975,7.732759,0.0,0.0,0.0471998,9.6653814e-05
648696,4371211,9.873931,True,28108,1.0178272,8.826821,0.0,0.0,0.029158754,0.00012341127
648706,4371211,9.21743,True,28916,0.99675065,7.9799848,0.0,0.0,0.24014564,0.00054899685
648712,4371211,8.965862,True,23328,0.62931275,8.24895,0.0,0.0,0.08738646,0.00021315053
648715,4371211,10.2602005,True,28833,0.84496367,9.253021,0.0,0.0,0.16193442,0.00028168474
648719,4371211,9.253565,True,26940,1.093876,8.131657,0.0,0.0,0.02793218,9.965218e-05
648730,4371211,9.274023,True,26406,0.97368675,8.256028,0.0,0.0,0.04419048,0.00011748251
648740,4371211,9.908074,True,28956,1.0238644,8.77222,0.0,0.0,0.11169026,0.0003003733
648744,4371211,9.8602705,True,27932,0.9818281,8.7949705,0.0,0.0,0.08330835,0.00016388556
648752,4371211,10.997063,True,29021,0.79032403,10.123115,0.0,0.0,0.08318313,0.0004417339
648760,4371211,10.50666,True,29319,1.028956,9.413288,0.0,0.0,0.0642984,0.00011863372
648765,4371211,11.096458,True,29251,0.7342149,10.269225,0.0,0.0,0.09271765,0.00030074667
648769,4371211,9.159469,True,24620,0.8110295,8.328831,0.0,0.0,0.019452605,0.0001559394
648774,4371211,6.9048147,True,17014,0.42398468,6.4602284,0.0,0.0,0.02046912,0.00013248558
648793,4371211,10.2631445,True,28757,0.9915157,9.221169,0.0,0.0,0.050288107,0.00017086821
648805,4371211,9.966923,True,26189,0.7077157,9.180723,0.0,0.0,0.0783536,0.00012984592
648811,4371211,8.668258,True,25050,0.8625939,7.730231,0.0,0.0,0.074986525,0.00044593666
648821,4371211,8.822411,True,25211,0.9403657,7.856119,0.0,0.0,0.025821114,0.00010468688
648837,4371211,6.9642024,True,25809,1.1006801,5.5380607,0.0,0.0,0.32462576,0.00083543675
648841,4371211,9.704383,True,26830,0.8575699,8.795981,0.0,0.0,0.05062291,0.0002083211
648848,4371211,10.149842,True,27914,0.8545031,9.211058,0.0,0.0,0.08390363,0.00037746207
648856,4371211,10.05362,True,28296,0.9240756,9.038657,0.0,0.0,0.09072897,0.00015879034
648865,4371211,8.985411,True,27798,1.2144686,7.6907964,0.0,0.0,0.080044135,0.00010190639
648871,4371211,10.269143,True,28551,1.0107894,9.223698,0.0,0.0,0.03454916,0.00010740342
648878,4371211,8.557753,True,23535,0.8249687,7.721131,0.0,0.0,0.011535097,0.00011815444
648884,4371211,10.966518,True,27935,0.5053911,10.265181,0.0,0.0,0.19521028,0.00073630695
648888,4371211,10.913335,True,27909,0.68478674,10.169122,0.0,0.0,0.059224542,0.00020192667
648895,4371211,9.069336,True,27167,1.1440979,7.893026,0.0,0.0,0.03208576,0.00012662043
648901,4371211,10.865562,True,29015,0.879789,9.90774,0.0,0.0,0.07772154,0.00031272814
648916,4371211,10.672891,True,29146,0.83534795,9.733316,0.0,0.0,0.10378046,0.00044585543
648921,4371211,10.417312,True,28815,0.52113426,9.55687,0.0,0.0,0.33825487,0.0010520327
648922,4371211,9.285319,True,23944,0.6107261,8.593246,0.0,0.0,0.0812102,0.00013656323
648929,4371211,10.078047,True,28638,1.0485036,8.991134,0.0,0.0,0.038286436,0.0001238891
648941,4371211,11.309499,True,24516,0.011679383,11.139824,0.0,0.0,0.1572811,0.0007143843
648950,4371211,7.9030995,True,22125,0.7790854,7.0906796,0.0,0.0,0.033233758,0.000100649035
648964,4371211,8.6166,True,25529,0.86895585,7.601815,0.0,0.0,0.14549617,0.0003327116
648970,4371211,8.488261,True,27305,1.3032721,7.1285977,0.0,0.0,0.05627247,0.000119319004
648979,4371211,8.491054,True,20991,0.48675779,7.959256,0.0,0.0,0.04494149,9.7743876e-05
648992,4371211,9.0372715,True,26771,1.1133033,7.898082,0.0,0.0,0.02571416,0.00017232538
648994,4371211,9.630284,True,29110,1.1102713,8.392533,0.0,0.0,0.12728664,0.0001928262
648996,4371211,9.607018,True,29286,1.2799859,8.280295,0.0,0.0,0.046623986,0.00011272175
649000,4371211,10.0860815,True,27880,0.95598996,9.094271,0.0,0.0,0.035724938,9.5878764e-05
649008,4371211,9.805769,True,28948,1.1731039,8.57454,0.0,0.0,0.05795779,0.000166995
649016,4371211,8.544778,True,21846,0.42000005,7.973412,0.0,0.0,0.15050755,0.00085799483
649027,4371211,8.514988,True,22810,0.7285602,7.72922,0.0,0.0,0.05708419,0.00012408769
649033,4371211,9.644276,True,28559,1.0888312,8.46483,0.0,0.0,0.090463184,0.0001509729
649041,4371211,11.245063,True,28681,0.69983447,10.4896555,0.0,0.0,0.05544956,0.00012356232
649056,4371211,6.6579533,True,19595,0.82185626,5.8019705,0.0,0.0,0.033991918,0.00013436782
649064,4371211,9.502106,True,27553,1.0597385,8.401128,0.0,0.0,0.041112464,0.00012653228
649071,4371211,10.641093,True,29220,0.9725024,9.624112,0.0,0.0,0.044384666,9.373948e-05
649078,4371211,7.410352,True,16911,0.0,7.238813,0.0,0.0,0.17032595,0.0012135458
649092,4371211,10.244774,True,28550,0.9614797,9.240887,0.0,0.0,0.042240333,0.00016638603
649104,4371211,10.89054,True,29452,0.783768,9.985598,0.0,0.0,0.12029646,0.0008776968
649108,4371211,11.099167,True,29356,0.81612134,10.22524,0.0,0.0,0.057490256,0.00031516168
649113,4371211,9.561095,True,27511,1.0585045,8.477469,0.0,0.0,0.024977194,0.0001437388
649128,4371211,9.995966,True,27410,0.7931965,9.104382,0.0,0.0,0.09794514,0.00044270034
649135,4371211,7.339783,True,20037,0.67150044,6.65083,0.0,0.0,0.017353121,9.962554e-05
649138,4371211,10.528993,True,28867,0.9080074,9.544737,0.0,0.0,0.07605072,0.00019755882
649147,4371211,5.331164,True,16817,0.8392002,4.462704,0.0,0.0,0.029259393,0.0
649154,4371211,10.316444,True,29192,1.0392138,9.232292,0.0,0.0,0.04477609,0.00016235963
649157,4371211,9.786841,True,27860,0.9648391,8.747446,0.0,0.0,0.074453674,0.000102023114
649170,4371211,9.583389,True,29054,1.2609252,8.287879,0.0,0.0,0.034413587,0.00017103588
649175,4371211,8.224075,True,22774,0.7718604,7.4304256,0.0,0.0,0.021676144,0.0001136652
649184,4371211,9.2545805,True,26594,0.9374884,8.268162,0.0,0.0,0.04873898,0.00019133904
649194,4371211,10.726144,True,29102,0.7129908,9.85061,0.0,0.0,0.16180952,0.00073399255
649204,4371211,10.2379465,True,28422,1.0265329,9.158479,0.0,0.0,0.052788485,0.00014688975
649214,4371211,9.094116,True,24333,0.77018887,8.307092,0.0,0.0,0.016836401,0.0
649225,4371211,10.463214,True,28444,0.8345467,9.550804,0.0,0.0,0.07747366,0.00038991173
649231,4371211,6.4542103,True,24294,0.04188313,5.5744624,0.0,0.0,0.83207464,0.005790162
649235,4371211,10.429331,True,28691,0.7786277,9.499235,0.0,0.0,0.151207,0.00026068045
649244,4371211,10.846102,True,29127,0.7741103,9.977509,0.0,0.0,0.09390341,0.0005793316
649249,4371211,9.660789,True,28697,1.1578531,8.427923,0.0,0.0,0.07485394,0.0001574992
649256,4371211,9.736237,True,27905,1.0555489,8.638243,0.0,0.0,0.042328667,0.000116260606
649263,4371211,9.462038,True,27963,0.25684425,8.669083,0.0,0.0,0.5322018,0.0039097946
649264,4371211,7.863763,True,22146,0.7823481,7.059334,0.0,0.0,0.021965977,0.000114673865
649275,4371211,9.983272,True,28739,1.1074266,8.836428,0.0,0.0,0.039267294,0.00015049324
649283,4371211,9.732332,True,28293,1.0740255,8.596786,0.0,0.0,0.06138762,0.00013342753
649289,4371211,10.749073,True,29323,0.8672658,9.803085,0.0,0.0,0.078180216,0.0005418044
649293,4371211,9.927848,True,27840,0.9572384,8.933497,0.0,0.0,0.036925856,0.00018569821
649298,4371211,10.763513,True,29145,0.92180836,9.785896,0.0,0.0,0.05558773,0.0002204415
649307,4371211,9.218688,True,26988,1.0967981,8.092728,0.0,0.0,0.029059941,0.00010209827
649316,4371211,10.99367,True,28383,0.76415914,10.167604,0.0,0.0,0.061746433,0.00016068618
649324,4371211,10.469934,True,28152,0.877344,9.537153,0.0,0.0,0.055330925,0.000106364314
649327,4371211,10.835383,True,28636,0.66574085,10.03565,0.0,0.0,0.1336695,0.00032344702
649334,4371211,10.67659,True,29302,0.9420409,9.654447,0.0,0.0,0.07998078,0.00012188463
649339,4371211,9.414307,True,24432,0.71391624,8.68425,0.0,0.0,0.016038248,0.000102828584
649350,4371211,10.282157,True,28847,0.93770146,9.281838,0.0,0.0,0.06236683,0.0002502638
649354,4371211,7.461368,True,21662,0.8724511,6.5669045,0.0,0.0,0.021843353,0.00016923154
649359,4371211,8.918363,True,23653,0.66733456,8.166542,0.0,0.0,0.08423701,0.00024902017
649367,4371211,10.647274,True,28739,0.84459674,9.744945,0.0,0.0,0.05751514,0.00021744637
649375,4371211,10.160805,True,28784,0.96900475,9.105393,0.0,0.0,0.086208105,0.00019880211
649383,4371211,10.499624,True,29369,0.91929233,9.457273,0.0,0.0,0.12277038,0.0002885351
649387,4371211,10.2690525,True,28300,0.9177099,9.287906,0.0,0.0,0.06326091,0.0001764817
649396,4371211,9.185069,True,26553,1.0271548,8.109918,0.0,0.0,0.047846764,0.00015039428
649404,4371211,10.344385,True,29184,0.8133908,9.342507,0.0,0.0,0.18800776,0.00047957565
649408,4371211,10.234186,True,29282,1.0508271,9.103876,0.0,0.0,0.0793644,0.00011863468
649412,4371211,9.879298,True,28595,0.9954018,8.820755,0.0,0.0,0.062768355,0.00037313392
649417,4371211,10.180519,True,28688,0.8606996,9.199936,0.0,0.0,0.11918723,0.00069668074
649423,4371211,10.126233,True,28301,0.949967,9.107415,0.0,0.0,0.068671755,0.00017864352
649438,4371211,10.288768,True,29067,0.7714416,9.330374,0.0,0.0,0.18585731,0.0010948833
649441,4371211,10.6038265,True,29228,0.88517493,9.597317,0.0,0.0,0.12045275,0.00088150485
649443,4371211,10.097616,True,28483,0.94262695,9.049274,0.0,0.0,0.10555258,0.00016249206
649467,4371211,6.7055545,True,19262,0.23431666,6.1513224,0.0,0.0,0.31895795,0.0009575642
649470,4371211,9.387376,True,27790,1.2032816,8.141768,0.0,0.0,0.04216089,0.00016448731
649474,4371211,8.622979,True,22865,0.7338412,7.867242,0.0,0.0,0.021801451,9.533124e-05
649480,4371211,10.301448,True,28329,0.9423349,9.329868,0.0,0.0,0.029124178,0.00012098677
649489,4371211,10.509584,True,28994,0.8607815,9.565971,0.0,0.0,0.08226744,0.00056391023
649496,4371211,9.682148,True,26935,0.8690011,8.753513,0.0,0.0,0.059461847,0.0001720424
649502,4371211,9.466186,True,27459,1.0772513,8.340459,0.0,0.0,0.048375625,9.925426e-05
649511,4371211,10.089975,True,29382,0.7886066,9.063431,0.0,0.0,0.23746741,0.00047125175
649514,4371211,9.477652,True,29280,1.127411,8.1715975,0.0,0.0,0.1785085,0.00013478719
649518,4371211,9.70746,True,28810,1.1462197,8.489098,0.0,0.0,0.07202911,0.000113924594
649526,4371211,9.121006,True,23988,0.65600085,8.374838,0.0,0.0,0.08968905,0.00047751272
649529,4371211,11.0660305,True,29111,0.8631536,10.162044,0.0,0.0,0.040715113,0.00011889641
649533,4371211,6.857628,True,19453,0.7225337,6.1240215,0.0,0.0,0.010968301,0.00010452432
649545,4371211,9.8968935,True,27292,0.92586374,8.94007,0.0,0.0,0.03080762,0.00015210881
649559,4371211,9.978506,True,28843,0.92954475,8.911253,0.0,0.0,0.13729694,0.00041199336
649563,4371211,9.99907,True,28974,1.1411476,8.80761,0.0,0.0,0.050174925,0.00013733933
649569,4371211,9.392027,True,27597,1.1191764,8.225694,0.0,0.0,0.04704656,0.00011022761
649582,4371211,10.225231,True,28548,1.040586,9.163534,0.0,0.0,0.021007663,0.00010308936
649589,4371211,9.82296,True,27827,1.0219369,8.759581,0.0,0.0,0.041309457,0.00013371799
649598,4371211,9.944384,True,27932,0.9614789,8.883446,0.0,0.0,0.09929435,0.00016481639
649606,4371211,9.188619,True,23561,0.61781377,8.522466,0.0,0.0,0.048232168,0.00010650763
649612,4371211,10.702935,True,28569,0.80662966,9.805108,0.0,0.0,0.09105653,0.00014099441
649615,4371211,10.299658,True,27803,0.80404586,9.413288,0.0,0.0,0.082117476,0.0002062334
649623,4371211,10.394037,True,28258,0.8710164,9.479518,0.0,0.0,0.043358028,0.00014463103
