,Unnamed: 0,Unnamed: 0_x_x,cataid,ra,dec,z_spec,z_tonry,m_r,mu_within_1re,mu_1re,mu_2re,r_petro,r_auto,r_e,ellip,pa,g_i,a_g,mstar,morph,morph_flag,Unnamed: 0_y_x,pa_stelkin,e_pa_stelkin,sigma_re,e_sigma_re,sigma_3kpc_round,e_sigma_3kpc_round,sigma_1_4_arcsecond,e_sigma_1_4_arcsecond,sigma_2_arcsecond,e_sigma_2_arcsecond,sigma_3_arcsecond,e_sigma_3_arcsecond,sigma_4_arcsecond,e_sigma_4_arcsecond,aper_corr_flag,rmax_aper_corr,lambdar_re,e_lambdar_re,lambdar_max,e_lambdar_max,vsigma_re,e_vsigma_re,vsigma_max,e_vsigma_max,mean_k51_re,e_mean_k51_re,Unnamed: 0_x_y,ra_x,dec_x,z_x,r_e_x,ellip_x,pa_x,npix_re_x,area_cov_re_x,v_gas_1_comp_re_x,v_gas_1_comp_err_re_x,vdisp_gas_1_comp_re_x,vdisp_gas_err_1_comp_re_x,oii3727_re_x,oii3727_err_re_x,hbeta_re_x,hbeta_err_re_x,oiii5007_re_x,oiii5007_err_re_x,oi6300_re_x,oi6300_err_re_x,halpha_total_re_x,halpha_total_err_re_x,halpha_1_comp_re_x,halpha_1_comp_err_re_x,nii6583_re_x,nii6583_err_re_x,sii6716_re_x,sii6716_err_re_x,sii6731_re_x,sii6731_err_re_x,extinction_corr_re_x,extinction_corr_err_re_x,sfr_re_x,sfr_err_re_x,npix_3kpc_round_x,area_cov_3kpc_round_x,v_gas_1_comp_3kpc_round_x,v_gas_1_comp_err_3kpc_round_x,vdisp_gas_1_comp_3kpc_round_x,vdisp_gas_err_1_comp_3kpc_round_x,oii3727_3kpc_round_x,oii3727_err_3kpc_round_x,hbeta_3kpc_round_x,hbeta_err_3kpc_round_x,oiii5007_3kpc_round_x,oiii5007_err_3kpc_round_x,oi6300_3kpc_round_x,oi6300_err_3kpc_round_x,halpha_total_3kpc_round_x,halpha_total_err_3kpc_round_x,halpha_1_comp_3kpc_round_x,halpha_1_comp_err_3kpc_round_x,nii6583_3kpc_round_x,nii6583_err_3kpc_round_x,sii6716_3kpc_round_x,sii6716_err_3kpc_round_x,sii6731_3kpc_round_x,sii6731_err_3kpc_round_x,extinction_corr_3kpc_round_x,extinction_corr_err_3kpc_round_x,sfr_3kpc_round_x,sfr_err_3kpc_round_x,npix_1_4_arcsecond_x,area_cov_1_4_arcsecond_x,v_gas_1_comp_1_4_arcsecond_x,v_gas_1_comp_err_1_4_arcsecond_x,vdisp_gas_1_comp_1_4_arcsecond_x,vdisp_gas_err_1_comp_1_4_arcsecond_x,oii3727_1_4_arcsecond_x,oii3727_err_1_4_arcsecond_x,hbeta_1_4_arcsecond_x,hbeta_err_1_4_arcsecond_x,oiii5007_1_4_arcsecond_x,oiii5007_err_1_4_arcsecond_x,oi6300_1_4_arcsecond_x,oi6300_err_1_4_arcsecond_x,halpha_total_1_4_arcsecond_x,halpha_total_err_1_4_arcsecond_x,halpha_1_comp_1_4_arcsecond_x,halpha_1_comp_err_1_4_arcsecond_x,nii6583_1_4_arcsecond_x,nii6583_err_1_4_arcsecond_x,sii6716_1_4_arcsecond_x,sii6716_err_1_4_arcsecond_x,sii6731_1_4_arcsecond_x,sii6731_err_1_4_arcsecond_x,extinction_corr_1_4_arcsecond_x,extinction_corr_err_1_4_arcsecond_x,sfr_1_4_arcsecond_x,sfr_err_1_4_arcsecond_x,npix_2_arcsecond_x,area_cov_2_arcsecond_x,v_gas_1_comp_2_arcsecond_x,v_gas_1_comp_err_2_arcsecond_x,vdisp_gas_1_comp_2_arcsecond_x,vdisp_gas_err_1_comp_2_arcsecond_x,oii3727_2_arcsecond_x,oii3727_err_2_arcsecond_x,hbeta_2_arcsecond_x,hbeta_err_2_arcsecond_x,oiii5007_2_arcsecond_x,oiii5007_err_2_arcsecond_x,oi6300_2_arcsecond_x,oi6300_err_2_arcsecond_x,halpha_total_2_arcsecond_x,halpha_total_err_2_arcsecond_x,halpha_1_comp_2_arcsecond_x,halpha_1_comp_err_2_arcsecond_x,nii6583_2_arcsecond_x,nii6583_err_2_arcsecond_x,sii6716_2_arcsecond_x,sii6716_err_2_arcsecond_x,sii6731_2_arcsecond_x,sii6731_err_2_arcsecond_x,extinction_corr_2_arcsecond_x,extinction_corr_err_2_arcsecond_x,sfr_2_arcsecond_x,sfr_err_2_arcsecond_x,npix_3_arcsecond_x,area_cov_3_arcsecond_x,v_gas_1_comp_3_arcsecond_x,v_gas_1_comp_err_3_arcsecond_x,vdisp_gas_1_comp_3_arcsecond_x,vdisp_gas_err_1_comp_3_arcsecond_x,oii3727_3_arcsecond_x,oii3727_err_3_arcsecond_x,hbeta_3_arcsecond_x,hbeta_err_3_arcsecond_x,oiii5007_3_arcsecond_x,oiii5007_err_3_arcsecond_x,oi6300_3_arcsecond_x,oi6300_err_3_arcsecond_x,halpha_total_3_arcsecond_x,halpha_total_err_3_arcsecond_x,halpha_1_comp_3_arcsecond_x,halpha_1_comp_err_3_arcsecond_x,nii6583_3_arcsecond_x,nii6583_err_3_arcsecond_x,sii6716_3_arcsecond_x,sii6716_err_3_arcsecond_x,sii6731_3_arcsecond_x,sii6731_err_3_arcsecond_x,extinction_corr_3_arcsecond_x,extinction_corr_err_3_arcsecond_x,sfr_3_arcsecond_x,sfr_err_3_arcsecond_x,npix_4_arcsecond_x,area_cov_4_arcsecond_x,v_gas_1_comp_4_arcsecond_x,v_gas_1_comp_err_4_arcsecond_x,vdisp_gas_1_comp_4_arcsecond_x,vdisp_gas_err_1_comp_4_arcsecond_x,oii3727_4_arcsecond_x,oii3727_err_4_arcsecond_x,hbeta_4_arcsecond_x,hbeta_err_4_arcsecond_x,oiii5007_4_arcsecond_x,oiii5007_err_4_arcsecond_x,oi6300_4_arcsecond_x,oi6300_err_4_arcsecond_x,halpha_total_4_arcsecond_x,halpha_total_err_4_arcsecond_x,halpha_1_comp_4_arcsecond_x,halpha_1_comp_err_4_arcsecond_x,nii6583_4_arcsecond_x,nii6583_err_4_arcsecond_x,sii6716_4_arcsecond_x,sii6716_err_4_arcsecond_x,sii6731_4_arcsecond_x,sii6731_err_4_arcsecond_x,extinction_corr_4_arcsecond_x,extinction_corr_err_4_arcsecond_x,sfr_4_arcsecond_x,sfr_err_4_arcsecond_x,Unnamed: 0_y_y,ra_y,dec_y,z_y,r_e_y,ellip_y,pa_y,npix_re_y,area_cov_re_y,v_gas_1_comp_re_y,v_gas_1_comp_err_re_y,v_gas_2_comp_re,v_gas_2_comp_err_re,v_gas_3_comp_re,v_gas_3_comp_err_re,vdisp_gas_1_comp_re_y,vdisp_gas_err_1_comp_re_y,vdisp_gas_2_comp_re,vdisp_gas_err_2_comp_re,vdisp_gas_3_comp_re,vdisp_gas_err_3_comp_re,oii3727_re_y,oii3727_err_re_y,hbeta_re_y,hbeta_err_re_y,oiii5007_re_y,oiii5007_err_re_y,oi6300_re_y,oi6300_err_re_y,halpha_total_re_y,halpha_total_err_re_y,halpha_1_comp_re_y,halpha_1_comp_err_re_y,halpha_2_comp_re,halpha_2_comp_err_re,halpha_3_comp_re,halpha_3_comp_err_re,nii6583_re_y,nii6583_err_re_y,sii6716_re_y,sii6716_err_re_y,sii6731_re_y,sii6731_err_re_y,extinction_corr_re_y,extinction_corr_err_re_y,sfr_re_y,sfr_err_re_y,npix_3kpc_round_y,area_cov_3kpc_round_y,v_gas_1_comp_3kpc_round_y,v_gas_1_comp_err_3kpc_round_y,v_gas_2_comp_3kpc_round,v_gas_2_comp_err_3kpc_round,v_gas_3_comp_3kpc_round,v_gas_3_comp_err_3kpc_round,vdisp_gas_1_comp_3kpc_round_y,vdisp_gas_err_1_comp_3kpc_round_y,vdisp_gas_2_comp_3kpc_round,vdisp_gas_err_2_comp_3kpc_round,vdisp_gas_3_comp_3kpc_round,vdisp_gas_err_3_comp_3kpc_round,oii3727_3kpc_round_y,oii3727_err_3kpc_round_y,hbeta_3kpc_round_y,hbeta_err_3kpc_round_y,oiii5007_3kpc_round_y,oiii5007_err_3kpc_round_y,oi6300_3kpc_round_y,oi6300_err_3kpc_round_y,halpha_total_3kpc_round_y,halpha_total_err_3kpc_round_y,halpha_1_comp_3kpc_round_y,halpha_1_comp_err_3kpc_round_y,halpha_2_comp_3kpc_round,halpha_2_comp_err_3kpc_round,halpha_3_comp_3kpc_round,halpha_3_comp_err_3kpc_round,nii6583_3kpc_round_y,nii6583_err_3kpc_round_y,sii6716_3kpc_round_y,sii6716_err_3kpc_round_y,sii6731_3kpc_round_y,sii6731_err_3kpc_round_y,extinction_corr_3kpc_round_y,extinction_corr_err_3kpc_round_y,sfr_3kpc_round_y,sfr_err_3kpc_round_y,npix_1_4_arcsecond_y,area_cov_1_4_arcsecond_y,v_gas_1_comp_1_4_arcsecond_y,v_gas_1_comp_err_1_4_arcsecond_y,v_gas_2_comp_1_4_arcsecond,v_gas_2_comp_err_1_4_arcsecond,v_gas_3_comp_1_4_arcsecond,v_gas_3_comp_err_1_4_arcsecond,vdisp_gas_1_comp_1_4_arcsecond_y,vdisp_gas_err_1_comp_1_4_arcsecond_y,vdisp_gas_2_comp_1_4_arcsecond,vdisp_gas_err_2_comp_1_4_arcsecond,vdisp_gas_3_comp_1_4_arcsecond,vdisp_gas_err_3_comp_1_4_arcsecond,oii3727_1_4_arcsecond_y,oii3727_err_1_4_arcsecond_y,hbeta_1_4_arcsecond_y,hbeta_err_1_4_arcsecond_y,oiii5007_1_4_arcsecond_y,oiii5007_err_1_4_arcsecond_y,oi6300_1_4_arcsecond_y,oi6300_err_1_4_arcsecond_y,halpha_total_1_4_arcsecond_y,halpha_total_err_1_4_arcsecond_y,halpha_1_comp_1_4_arcsecond_y,halpha_1_comp_err_1_4_arcsecond_y,halpha_2_comp_1_4_arcsecond,halpha_2_comp_err_1_4_arcsecond,halpha_3_comp_1_4_arcsecond,halpha_3_comp_err_1_4_arcsecond,nii6583_1_4_arcsecond_y,nii6583_err_1_4_arcsecond_y,sii6716_1_4_arcsecond_y,sii6716_err_1_4_arcsecond_y,sii6731_1_4_arcsecond_y,sii6731_err_1_4_arcsecond_y,extinction_corr_1_4_arcsecond_y,extinction_corr_err_1_4_arcsecond_y,sfr_1_4_arcsecond_y,sfr_err_1_4_arcsecond_y,npix_2_arcsecond_y,area_cov_2_arcsecond_y,v_gas_1_comp_2_arcsecond_y,v_gas_1_comp_err_2_arcsecond_y,v_gas_2_comp_2_arcsecond,v_gas_2_comp_err_2_arcsecond,v_gas_3_comp_2_arcsecond,v_gas_3_comp_err_2_arcsecond,vdisp_gas_1_comp_2_arcsecond_y,vdisp_gas_err_1_comp_2_arcsecond_y,vdisp_gas_2_comp_2_arcsecond,vdisp_gas_err_2_comp_2_arcsecond,vdisp_gas_3_comp_2_arcsecond,vdisp_gas_err_3_comp_2_arcsecond,oii3727_2_arcsecond_y,oii3727_err_2_arcsecond_y,hbeta_2_arcsecond_y,hbeta_err_2_arcsecond_y,oiii5007_2_arcsecond_y,oiii5007_err_2_arcsecond_y,oi6300_2_arcsecond_y,oi6300_err_2_arcsecond_y,halpha_total_2_arcsecond_y,halpha_total_err_2_arcsecond_y,halpha_1_comp_2_arcsecond_y,halpha_1_comp_err_2_arcsecond_y,halpha_2_comp_2_arcsecond,halpha_2_comp_err_2_arcsecond,halpha_3_comp_2_arcsecond,halpha_3_comp_err_2_arcsecond,nii6583_2_arcsecond_y,nii6583_err_2_arcsecond_y,sii6716_2_arcsecond_y,sii6716_err_2_arcsecond_y,sii6731_2_arcsecond_y,sii6731_err_2_arcsecond_y,extinction_corr_2_arcsecond_y,extinction_corr_err_2_arcsecond_y,sfr_2_arcsecond_y,sfr_err_2_arcsecond_y,npix_3_arcsecond_y,area_cov_3_arcsecond_y,v_gas_1_comp_3_arcsecond_y,v_gas_1_comp_err_3_arcsecond_y,v_gas_2_comp_3_arcsecond,v_gas_2_comp_err_3_arcsecond,v_gas_3_comp_3_arcsecond,v_gas_3_comp_err_3_arcsecond,vdisp_gas_1_comp_3_arcsecond_y,vdisp_gas_err_1_comp_3_arcsecond_y,vdisp_gas_2_comp_3_arcsecond,vdisp_gas_err_2_comp_3_arcsecond,vdisp_gas_3_comp_3_arcsecond,vdisp_gas_err_3_comp_3_arcsecond,oii3727_3_arcsecond_y,oii3727_err_3_arcsecond_y,hbeta_3_arcsecond_y,hbeta_err_3_arcsecond_y,oiii5007_3_arcsecond_y,oiii5007_err_3_arcsecond_y,oi6300_3_arcsecond_y,oi6300_err_3_arcsecond_y,halpha_total_3_arcsecond_y,halpha_total_err_3_arcsecond_y,halpha_1_comp_3_arcsecond_y,halpha_1_comp_err_3_arcsecond_y,halpha_2_comp_3_arcsecond,halpha_2_comp_err_3_arcsecond,halpha_3_comp_3_arcsecond,halpha_3_comp_err_3_arcsecond,nii6583_3_arcsecond_y,nii6583_err_3_arcsecond_y,sii6716_3_arcsecond_y,sii6716_err_3_arcsecond_y,sii6731_3_arcsecond_y,sii6731_err_3_arcsecond_y,extinction_corr_3_arcsecond_y,extinction_corr_err_3_arcsecond_y,sfr_3_arcsecond_y,sfr_err_3_arcsecond_y,npix_4_arcsecond_y,area_cov_4_arcsecond_y,v_gas_1_comp_4_arcsecond_y,v_gas_1_comp_err_4_arcsecond_y,v_gas_2_comp_4_arcsecond,v_gas_2_comp_err_4_arcsecond,v_gas_3_comp_4_arcsecond,v_gas_3_comp_err_4_arcsecond,vdisp_gas_1_comp_4_arcsecond_y,vdisp_gas_err_1_comp_4_arcsecond_y,vdisp_gas_2_comp_4_arcsecond,vdisp_gas_err_2_comp_4_arcsecond,vdisp_gas_3_comp_4_arcsecond,vdisp_gas_err_3_comp_4_arcsecond,oii3727_4_arcsecond_y,oii3727_err_4_arcsecond_y,hbeta_4_arcsecond_y,hbeta_err_4_arcsecond_y,oiii5007_4_arcsecond_y,oiii5007_err_4_arcsecond_y,oi6300_4_arcsecond_y,oi6300_err_4_arcsecond_y,halpha_total_4_arcsecond_y,halpha_total_err_4_arcsecond_y,halpha_1_comp_4_arcsecond_y,halpha_1_comp_err_4_arcsecond_y,halpha_2_comp_4_arcsecond,halpha_2_comp_err_4_arcsecond,halpha_3_comp_4_arcsecond,halpha_3_comp_err_4_arcsecond,nii6583_4_arcsecond_y,nii6583_err_4_arcsecond_y,sii6716_4_arcsecond_y,sii6716_err_4_arcsecond_y,sii6731_4_arcsecond_y,sii6731_err_4_arcsecond_y,extinction_corr_4_arcsecond_y,extinction_corr_err_4_arcsecond_y,sfr_4_arcsecond_y,sfr_err_4_arcsecond_y
3,3,3,105420,211.7358495,1.0121215,0.04811,0.04903,-20.63,20.19,21.62,23.19,16.115,16.105,2.85,0.1384,85.64,1.17,0.156,10.38,2.0,1,317,31.0,1.3333334,113.22487,1.3911432,114.21684,1.3141949,115.6897,2.649879,114.2349,1.6775116,114.21684,1.3632281000000002,113.07106,1.3760678999999998,0.0,,0.24669054,0.008374115,,,0.26588234,0.008356105,,,0.03439949,0.011331935,3,211.73586,1.0121216,0.04811,2.85,0.1384,85.64,96,1.9476302,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1.9188184,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.0787609,-202.60681,13.957151,92.71179,13.801142,,,0.022833107,0.03546615,0.03442936,0.025445063,0.22175989,0.026312307000000004,0.010664999,0.027250698,0.010664999,0.027250698,0.028562354,0.02271451,,,,,,,0.0,0.0,12,2.0943952,-44.741802,55.84191,282.67294,53.0937,,,0.0448826,0.09790592,0.34515685,0.104552865,0.5714581999999999,0.104078256,0.14574076,0.1030094,0.14574076,0.1030094,0.05589688,0.09930969,,,,,,,0.0,0.0,32,1.7671458999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,52,1.9332877,,,,,,,,,,,,,,,,,,,,,,,,,,,3,211.73586,1.0121216,0.04811,2.85,0.1384,85.64,96,1.9476302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1.9188184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.0787609,-202.60681,13.957151,,,,,92.71179,13.801142,,,,,,,0.022833107,0.03546615,0.03442936,0.025445063,0.22175989,0.026312307000000004,0.010664999,0.027250698,0.010664999,0.027250698,,,,,0.028562354,0.02271451,,,,,,,0.0,0.0,12,2.0943952,-44.741802,55.84191,,,,,282.67294,53.0937,,,,,,,0.0448826,0.09790592,0.34515685,0.104552865,0.5714581999999999,0.104078256,0.14574076,0.1030094,0.14574076,0.1030094,,,,,0.05589688,0.09930969,,,,,,,0.0,0.0,32,1.7671458999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,1.9332877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,17,106389,215.90105240000003,1.00760341,0.04009,0.04094,-20.19,20.42,21.24,22.98,16.125999999999998,16.147000000000002,5.95,0.7866,153.67,1.15,0.114,10.2,2.0,1,331,244.5,1.6666666,128.45941000000002,2.8475952,97.21352,2.6566947,87.66799,4.0626106,86.8402,2.8409863,95.4703,2.8292804,97.23054,2.612601,0.0,,0.5717135,0.012085375,,,0.8012826999999999,0.02375636,,,,,17,215.90105,1.0076034,0.04009,5.95,0.7866,153.67,104,1.8789182,4.460555,0.33799982,105.978615,0.31085828,14.756784,1.562502,12.730778,0.2719923,5.9644010000000005,0.21938488,2.4311986,0.13980499999999998,70.63048,0.21783695,70.63048,0.21783695,30.501198,0.15455231,11.87992,0.13083474,7.585042999999999,0.12806073,4.7768326,0.24335052,0.6528191999999999,0.033318054,44,1.9636667,11.7388315,0.22632954,55.552647,0.23915158,6.365304,0.81319773,6.1373253,0.1900372,2.4927452000000003,0.11671022,0.86493,0.07406829,33.152916,0.14072083,33.152916,0.14072083,14.126102,0.084635995,5.4189987,0.07080457,3.8389568,0.06843487,4.4851465,0.33081922,0.28771278,0.021256471,4,3.0787609,7.225786,0.32519633,44.516396,0.36163318,0.5967201999999999,0.10155323,0.64647746,0.25918773,0.21617645,0.01633278,0.106091686,0.0124381175,3.2688408,0.16414219,3.2688408,0.16414219,1.3711672,0.013801124,0.48827562,0.011316391,0.35967186,0.011058511000000002,3.837421,11.512262,0.024271352000000003,0.072824255,12,2.0943952,11.832644,0.2907598,47.973076,0.31620532,1.9636201,0.32457417,1.9597614,0.057385933,0.6977145,0.051360864000000006,0.2652928,0.033138808,10.555367,0.051073328,10.555367,0.051073328,4.435353,0.037621114,1.6178699,0.030494327,1.2139337,0.029827358,4.4542418,0.3119878,0.090972036,0.0063871266,32,1.7671458999999998,12.548522,0.228252,52.246372,0.24350257,4.9163456,0.6943458,4.6937365999999985,0.45109972,1.8456296000000003,0.09483939,0.64845514,0.061879776,26.435661,0.29792738,26.435661,0.29792738,11.183455,0.0710999,4.24547,0.05912050200000001,3.0337274,0.05711050700000001,4.949494400000002,1.1302963,0.25316975,0.057885725,52,1.9332877,11.592529,0.22442007,57.39012,0.2346666,7.626288400000001,0.93656486,6.8530145000000005,0.35400668,2.901426,0.13102216,1.0133935,0.08146689,37.385483,0.23687103,37.385483,0.23687103,16.086679999999998,0.09274891,6.097466000000002,0.07727897,4.3800583,0.0752158,4.5906544,0.5638437,0.33207667,0.040841304,17,215.90105,1.0076034,0.04009,5.95,0.7866,153.67,104,1.8789182,165.5766,1.6572186000000002,-9.795575,0.80412865,,,38.849335,2.0048542,94.49667,0.6173831999999999,,,14.903004,5.490093,12.520681,0.26819766,6.0777407,0.22650908,2.5285254,0.14120227,70.50567,0.21363227,6.4195943,0.3803841,64.086075,0.4233143,,,30.949062,0.15991788,11.752042,0.13344182,7.1897225,0.12281945,4.9474673,0.2525946,0.674944,0.034520123,44,1.9636667,14.294102,0.6255508000000001,8.296811,0.9562359,,,40.1427,0.9682461,72.67779,1.3082603000000002,,,6.4691157,1.1802008,6.099167,0.23426437,2.6246717,0.14072849,0.96429855,0.08064036,33.607765,0.16277255,15.666087,0.9561419,17.941679,0.96665096,,,14.585514000000002,0.09748504,5.4567347,0.08333071,3.5474257000000007,0.06619183,4.700405,0.429446,0.30565795,0.027965227,4,3.0787609,9.113202,0.9282865,4.5487833,1.3382375,,,30.186222,1.5984186000000002,58.92507,1.9313542,,,0.60427237,0.14184925,0.64154327,0.33389002,0.22985491,0.017227536,0.09880859,0.011300032,3.3074603,0.2085087,1.5182567,0.20092797,1.7892038,0.26373422,,,1.4095749,0.015700301,0.48960525,0.013344318,0.33435875,0.010698255,4.0172634,12.05179,0.025709031,0.07714412,12,2.0943952,13.952357,0.8098744999999999,8.048879,1.4881669,,,35.81981,1.2511135,64.31321,1.956405,,,1.9879236,0.47317255,1.9529163,0.06670501,0.7432726,0.05457579,0.26643264,0.03797101,10.671137,0.055436864,5.613214,0.4724135999999999,5.0579230000000015,0.47552186,,,4.5555387000000005,0.04332289,1.6497580000000005,0.036485247,1.1392018999999998,0.02921009,4.608293,0.37574476,0.095150605,0.0077739926,32,1.7671458999999998,14.469441,0.6165558000000001,9.563278,1.0461665,,,38.556843,0.97271997,69.664986,1.4575821000000002,,,4.994486,0.9897841,4.667202,0.58443564,1.9719495,0.10131512,0.7164236999999999,0.07075205,26.786068,0.37803632,13.428178,0.86709666,13.357889000000002,0.9190597,,,11.537884,0.08202802,4.263919400000002,0.06978193,2.8269522,0.05546602,5.1744933,1.5388662,0.2681869,0.07984708,52,1.9332877,15.350608,0.70295787,7.7674413,0.83036405,,,40.28316,1.0323687,71.2492,1.0889528,,,7.741789999999999,1.3843501,6.7946606,0.42847225,3.0224717,0.15538691,1.1114763,0.08715538,37.80362,0.27836868,15.165317000000002,1.0439285,22.638304,1.0684915,,,16.538832,0.10475055,6.1961565,0.08973646,4.0168753,0.073152594,4.808825499999998,0.7205213,0.35174924,0.052767288
22,22,22,106638,216.83485,1.02586407,0.02569,0.02651,-22.25,21.26,22.45,24.06,13.356,13.094,22.53,0.4917,80.07,0.99,0.113,10.91,2.0,1,336,181.5,2.166664,,,146.96573999999995,1.1471535,142.78622,2.4348135,144.85265,1.6159636,145.79848,1.4060354,146.27342,1.2026591,1.0,0.26447505,0.44942924,0.00390184,0.1895937,0.00390184,0.45418444,0.003536205,0.19389138,0.003536205,,,22,216.83485,1.0258641,0.02569,22.53,0.4917,80.07,2498,4.256659,5.886168,0.7911194,67.235016,0.84549,39.402042,6.2563596,10.138087,0.7613715,22.833195,0.7890520999999999,2.8089972000000003,0.4925151,32.251347,0.4688393,32.251347,0.4688393,47.12749,0.5189367,10.345668,0.612581,10.666487,0.53580236,1.2855617,0.23207748,0.0,0.0058407015,96,2.0729148,1.3937838,0.79085195,62.975487,0.84958476,12.103058,1.9767444,2.766969,0.46571556,8.258042999999999,0.31994012,1.6258933999999998,0.1960647,12.430292,0.50338453,12.430292,0.50338453,19.203287,0.22215892,5.458444999999998,0.2838858,4.5293064,0.2560216,2.9028325,1.1859617,0.0,0.011522739,4,3.0787609,-1.2955042,1.3536754999999998,62.32959,1.4496633,0.83898306,0.18748349,0.10503139,0.11883822,0.52284604,0.03875857,0.204414,0.02632361,0.93725806,0.11353596,0.93725806,0.11353596,1.4498216,0.028903821,0.4184145,0.04005911,0.35774475,0.03616889,14.663939,43.991817,0.0,0.03209708,12,2.0943952,-0.70750165,1.191739,61.560707,1.2841388,2.5304258,0.5648536999999999,0.4286514,0.08323531,1.540589,0.08825377,0.49374396,0.06279348,2.5461984,0.06249175200000001,2.5461984,0.062491756,4.0214067,0.07109424,1.1822748,0.09724908,0.91629773,0.08891328400000001,5.611976,2.5922256,0.0,0.0051411213,32,1.7671458999999998,0.38697603,0.95680773,60.41784300000001,1.0353382,5.958766000000002,1.0609766,1.103885,1.000833,3.7273989,0.18143901,1.0565854,0.11538821,5.6273800000000005,0.6183078000000001,5.6273800000000005,0.6183078000000001,9.310246,0.1327954,2.714323,0.17769569,2.1925752,0.16141856,3.9119976,11.735992,0.0,0.051404104000000006,52,1.9332877,0.63602555,0.8741822,61.49669599999999,0.94336635,8.261314,1.3705267,1.7828785,0.2531572,5.4683156,0.24199128,1.3860414,0.14959367,8.201278,0.18546191,8.201278,0.18546191,13.248415,0.17109439,3.7986677,0.22532897,3.1156168,0.20457998,3.0696523,1.0416183,0.0,0.0066593685,22,216.83485,1.0258641,0.02569,22.53,0.4917,80.07,2498,4.256659,6.1815653,0.76567525,61.728542,87.910065,,,56.736404,0.9298452,749.2917,66.04294,,,60.54140500000001,11.782178,24.443235,2.3564932,29.741653000000003,2.2329304,2.6811666,0.4615633,65.14868,5.4088774000000015,24.96779,0.52832186,40.180893,5.405185,,,42.554413,5.4866769999999985,9.885821,0.58483905,10.06807,0.5036005,1.0,,0.050674125999999986,,96,2.0729148,1.3937838,0.79085195,,,,,62.975487,0.84958476,,,,,12.103058,1.9767444,2.766969,0.46571556,8.258042999999999,0.31994012,1.6258933999999998,0.1960647,12.430292,0.50338453,12.430292,0.50338453,,,,,19.203287,0.22215892,5.458444999999998,0.2838858,4.5293064,0.2560216,2.9028325,1.1859617,0.0,0.011522739,4,3.0787609,-1.2955042,1.3536754999999998,,,,,62.32959,1.4496633,,,,,0.83898306,0.18748349,0.10503139,0.11883822,0.52284604,0.03875857,0.204414,0.02632361,0.93725806,0.11353596,0.93725806,0.11353596,,,,,1.4498216,0.028903821,0.4184145,0.04005911,0.35774475,0.03616889,14.663939,43.991817,0.0,0.03209708,12,2.0943952,-0.70750165,1.191739,,,,,61.560707,1.2841388,,,,,2.5304258,0.5648536999999999,0.4286514,0.08323531,1.540589,0.08825377,0.49374396,0.06279348,2.5461984,0.06249175200000001,2.5461984,0.062491756,,,,,4.0214067,0.07109424,1.1822748,0.09724908,0.91629773,0.08891328400000001,5.611976,2.5922256,0.0,0.0051411213,32,1.7671458999999998,0.38697603,0.95680773,,,,,60.41784300000001,1.0353382,,,,,5.958766000000002,1.0609766,1.103885,1.000833,3.7273989,0.18143901,1.0565854,0.11538821,5.6273800000000005,0.6183078000000001,5.6273800000000005,0.6183078000000001,,,,,9.310246,0.1327954,2.714323,0.17769569,2.1925752,0.16141856,3.9119976,11.735992,0.0,0.051404104000000006,52,1.9332877,1.3111396,0.92692035,-36.70409,24.922731,,,53.270485,1.221947,254.50664,22.116343,,,9.121617,2.5195096,2.5124764,0.59134007,6.3632593,0.41436717,1.7132096999999995,0.29168254,9.956257,0.49472064,6.629322,0.25960505,3.3269346,0.5624115,,,14.625075,0.29003257,3.6629205,0.21696225,2.9730725,0.19508608,2.1589484,1.2256279,0.0,0.009527801
